3,0.531956016813596,0.642505835270942,0.194901794142227,0.248295442533206
3,0.531956016813596,0.642505835270942,0.269759918567744,0.27014027278334
3,0.531956016813596,0.642505835270942,0.366384306346706,0.378138904622339
3,0.531956016813596,0.642505835270942,0.143427785957917,0.140230632805053
3,0.531956016813596,0.642505835270942,0.137791810750172,0.418882816332458
3,0.531956016813596,0.642505835270942,0.0166035720183673,0.0176392865507764
3,0.531956016813596,0.642505835270942,0.0182062873368437,0.0167049860300086
3,0.531956016813596,0.642505835270942,0.0175738477135713,0.01797895937797
3,0.531956016813596,0.642505835270942,0.0220185392404492,0.0241467307936638
3,0.531956016813596,0.642505835270942,0.0257554990228236,0.0179140012363266
3,0.531956016813596,0.642505835270942,0.0260026334925064,0.0188027793603867
3,0.531956016813596,0.642505835270942,0.0222413008195579,0.0274334559765075
8,0.531956016813596,0.642505835270942,0.34964363669743,0.350991641857409
