3,0.440609684363912,0.748311407890055,0.270714679784543,0.424241422234173
3,0.440609684363912,0.748311407890055,0.165722682731543,0.191648848387022
3,0.440609684363912,0.748311407890055,0.375468375839965,0.442716054584303
3,0.440609684363912,0.748311407890055,0.0565781305296846,0.124290427349322
3,0.440609684363912,0.748311407890055,0.0579442947931849,0.106167178483104
3,0.440609684363912,0.748311407890055,0.164463885664957,0.156828459588019
3,0.440609684363912,0.748311407890055,0.0360418670611874,0.0573841502334531
3,0.440609684363912,0.748311407890055,0.0223053214489344,0.0439148077529934
3,0.440609684363912,0.748311407890055,0.0344939804725897,0.0473116903968447
3,0.440609684363912,0.748311407890055,0.049426174041125,0.0802321621167574
